,genotype,fitness,mapping_values,tree_depth,phenotype,other_info
0,"[[0], [0, 0, 1, 2, 1], [3, 3], [3, 1, 3], [0], [0, 0, 0, 0], [0, 0], [0, 0, 4, 1, 7, 2, 1, 5, 1, 3, 5, 5, 2, 9, 9, 2, 9, 6, 4, 0, 4, 3]]",0.007235355744961217,"[1, 5, 2, 2, 0, 4, 2, 22]",7,0.004+((((_sig_(0.172*(x[0]-15.13))))|_div_|(55.29))|_div_|((_exp_((x[0]-92.96)|_div_|40.43)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
1,"[[0], [0, 0, 1, 2, 1], [3, 3], [3, 1, 3], [0], [0, 0, 0, 0], [0, 0], [0, 0, 2, 1, 7, 1, 1, 5, 1, 3, 5, 5, 2, 9, 9, 2, 9, 6, 4, 0, 4, 4]]",0.007898449838391447,"[1, 5, 2, 2, 0, 4, 2, 22]",7,0.002+((((_sig_(0.171*(x[0]-15.13))))|_div_|(55.29))|_div_|((_exp_((x[0]-92.96)|_div_|40.44)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
2,"[[0], [0, 0, 1, 2, 1], [3, 3], [3, 2, 3], [0], [0, 0, 0, 0], [0, 0, 0], [0, 2, 2, 2, 2, 2, 1, 9, 0, 5, 9, 3, 5, 1, 7, 2, 9, 7, 2, 3, 1, 1]]",0.007915528933675477,"[1, 5, 2, 2, 0, 4, 2, 22]",7,0.022+((((_sig_(0.222*(x[0]-19.05))))|_div_|(93.51))|_div_|((_exp_((x[0]-72.97)|_div_|23.11)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
3,"[[0], [0, 0, 1, 2, 1], [3, 3], [3, 2, 3], [0], [0, 0, 0, 0], [0, 0], [0, 2, 2, 2, 4, 2, 1, 9, 0, 5, 9, 3, 0, 1, 7, 2, 9, 7, 2, 3, 1, 4]]",0.008096205650396416,"[1, 5, 2, 2, 0, 4, 2, 22]",7,0.022+((((_sig_(0.242*(x[0]-19.05))))|_div_|(93.01))|_div_|((_exp_((x[0]-72.97)|_div_|23.14)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
4,"[[0], [0, 1, 0, 3, 1, 1], [3, 2], [3, 1, 3, 3], [0], [0, 0, 0, 0], [0, 0, 0], [0, 2, 1, 2, 2, 0, 2, 4, 9, 8, 5, 9, 7, 3, 3, 0, 4, 0, 4, 4, 5, 9]]",0.008206861201174722,"[1, 5, 2, 2, 1, 3, 2, 18]",7,0.021+(((_sig_(0.220*(x[0]-24.98))))|_div_|((x[0])*((_exp_((x[0]-59.73)|_div_|30.40))))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
5,"[[0], [0, 0, 1, 1, 3, 2, 3], [3, 3], [3, 1, 3, 3], [0], [0, 0, 0, 0, 0], [0, 0], [0, 2, 9, 2, 2, 3, 2, 4, 9, 6, 5, 9, 1, 8, 3, 2, 4, 3, 4, 4, 5, 9]]",0.00840482394707568,"[1, 5, 2, 2, 1, 3, 2, 18]",7,0.029+((((_sig_(0.223*(x[0]-24.96))))|_div_|((_exp_((x[0]-59.18)|_div_|32.43))))|_div_|(x[0])),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
6,"[[0], [0, 0, 1, 1, 3, 2, 3], [3, 3], [3, 1, 3, 3], [0], [0, 0, 0, 0, 0], [0, 0], [0, 2, 9, 2, 2, 3, 2, 4, 9, 9, 5, 8, 2, 8, 3, 2, 4, 8, 4, 4, 5, 9]]",0.008407012578938833,"[1, 5, 2, 2, 1, 3, 2, 18]",7,0.029+((((_sig_(0.223*(x[0]-24.99))))|_div_|((_exp_((x[0]-58.28)|_div_|32.48))))|_div_|(x[0])),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
7,"[[0], [0, 0, 1, 2, 1], [3, 3], [3, 1, 3, 3], [0], [0, 0, 0, 0, 0], [0, 0], [0, 2, 2, 2, 6, 6, 1, 9, 0, 7, 9, 5, 8, 5, 7, 6, 2, 9, 2, 5, 3, 5, 6]]",0.008428745271005773,"[1, 5, 2, 2, 0, 4, 2, 22]",7,0.022+((((_sig_(0.266*(x[0]-19.07))))|_div_|(95.85))|_div_|((_exp_((x[0]-76.29)|_div_|25.35)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
8,"[[0], [0, 1, 0, 3, 1, 1], [3, 2], [3, 1, 3, 3], [0], [0, 0, 0, 0], [0, 0, 0], [0, 2, 0, 2, 2, 0, 2, 4, 9, 6, 5, 9, 7, 8, 3, 0, 4, 0, 4, 4, 5, 9]]",0.008617790696416225,"[1, 5, 2, 2, 1, 3, 2, 18]",7,0.020+(((_sig_(0.220*(x[0]-24.96))))|_div_|((x[0])*((_exp_((x[0]-59.78)|_div_|30.40))))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
9,"[[0], [0, 1, 0, 3, 1, 1], [3, 2], [3, 1, 3, 3], [0], [0, 0, 0, 0], [0, 0], [0, 2, 0, 2, 2, 0, 2, 4, 9, 6, 5, 9, 7, 8, 3, 0, 4, 2, 4, 4, 5, 9]]",0.008622343995233732,"[1, 5, 2, 2, 1, 3, 2, 18]",7,0.020+(((_sig_(0.220*(x[0]-24.96))))|_div_|((x[0])*((_exp_((x[0]-59.78)|_div_|30.42))))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
10,"[[0], [0, 1, 0, 3, 1, 1], [3, 2, 2, 0, 2, 2, 2], [3, 1, 3, 3], [0], [0, 0, 0, 0], [0, 0], [0, 2, 8, 2, 5, 7, 2, 3, 0, 9, 5, 9, 0, 6, 3, 9, 7, 0, 4, 4, 5, 9]]",0.008699943781627384,"[1, 5, 2, 2, 1, 3, 2, 18]",7,0.028+(((_sig_(0.257*(x[0]-23.09))))|_div_|((x[0])*((_exp_((x[0]-59.06)|_div_|39.70))))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
11,"[[0], [0, 1, 0, 3, 1, 1], [3, 2], [3, 1, 3, 3], [0], [0, 0, 0, 0], [0, 0, 0], [0, 2, 8, 3, 0, 7, 2, 5, 0, 2, 5, 9, 8, 3, 3, 2, 6, 0, 4, 4, 5, 9]]",0.008703391374259023,"[1, 5, 2, 2, 1, 3, 2, 18]",7,0.028+(((_sig_(0.307*(x[0]-25.02))))|_div_|((x[0])*((_exp_((x[0]-59.83)|_div_|32.60))))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
12,"[[0], [0, 0, 1, 2, 1], [3, 3], [3, 1, 3], [0], [0, 0, 0, 0], [0, 0, 0], [0, 2, 4, 3, 1, 2, 1, 9, 0, 1, 9, 8, 3, 5, 7, 6, 2, 0, 2, 5, 3, 1]]",0.008913934522339864,"[1, 5, 2, 2, 0, 4, 2, 22]",7,0.024+((((_sig_(0.312*(x[0]-19.01))))|_div_|(98.35))|_div_|((_exp_((x[0]-76.20)|_div_|25.31)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
