,genotype,fitness,mapping_values,tree_depth,phenotype,other_info
0,"[[0], [0, 1, 0, 1, 2, 3, 3, 3, 1, 3, 1, 1, 0], [3, 0, 0, 0, 3, 1, 2, 3, 3], [3, 1], [0, 0, 0], [0, 0, 0, 0], [0, 0], [0, 3, 7, 4, 5, 8, 1, 6, 1, 7, 4, 5, 7, 1, 0, 1, 4, 2, 2, 4, 8, 9]]",0.0044380046730764814,"[1, 5, 2, 2, 0, 4, 2, 22]",7,0.037+(((_sig_(0.458*(x[0]-16.17))))|_div_|(((_exp_((x[0]-45.71)|_div_|01.42)))+(24.89))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
1,"[[0], [0, 1, 0, 0, 1, 2, 1, 3, 3, 3, 1, 1, 0], [3, 0, 3, 0, 3, 1, 2, 3, 3], [3, 1, 2], [0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0], [0, 3, 1, 1, 1, 4, 1, 2, 7, 3, 3, 7, 7, 8, 0, 4, 4, 4, 3, 0, 1, 6, 1, 1, 6, 6, 8, 8, 2, 9]]",0.005642139514019878,"[1, 7, 3, 3, 0, 6, 2, 30]",8,0.031+(((_sig_(0.114*(x[0]-12.73))))|_div_|((((_exp_((x[0]-37.78)|_div_|04.44)))+(30.16))|_div_|((_exp_((x[0]-11.66)|_div_|88.29))))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
2,"[[0], [0, 1, 0, 1, 0, 1, 3, 3, 1, 3, 1, 1, 0], [3, 2, 0, 0], [3, 2, 1], [0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0], [0, 3, 2, 3, 3, 3, 1, 9, 1, 6, 5, 6, 7, 6, 6, 3, 6, 5, 9, 0, 7, 6, 5, 6, 8, 1]]",0.006584146751936194,"[1, 7, 3, 3, 1, 5, 2, 26]",8,0.032+(((_sig_(0.333*(x[0]-19.16))))|_div_|(((_exp_((x[0]-56.76)|_div_|63.65)))*(((_exp_((x[0]-90.76)|_div_|56.81)))+(x[0])))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
3,"[[0], [0, 1, 0, 1, 2, 0, 3, 1, 3, 3, 1, 1, 0], [3, 0, 1, 1, 3, 1, 2, 3, 3], [3, 1], [0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0], [0, 3, 2, 5, 1, 4, 1, 4, 1, 0, 3, 9, 2, 6, 0, 4, 6, 3, 3, 0, 1, 1]]",0.006674712789879927,"[1, 5, 2, 2, 0, 4, 2, 22]",7,0.032+(((_sig_(0.514*(x[0]-14.10))))|_div_|(((_exp_((x[0]-39.26)|_div_|04.63)))+(30.11))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
4,"[[0], [0, 1, 0, 1, 2, 2, 3, 3, 3, 3, 1, 1, 0], [3, 0, 1, 0, 3, 1, 2, 3, 3], [3, 1, 0], [0, 0, 0], [0, 0, 0, 0], [0, 0], [0, 3, 4, 4, 4, 2, 1, 1, 1, 0, 3, 5, 0, 1, 0, 4, 3, 3, 3, 0, 3, 6]]",0.006769142284608276,"[1, 5, 2, 2, 0, 4, 2, 22]",7,0.034+(((_sig_(0.442*(x[0]-11.10))))|_div_|(((_exp_((x[0]-35.01)|_div_|04.33)))+(30.36))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
5,"[[0], [0, 1, 0, 1, 2, 2, 3, 3, 3, 3, 1, 1, 0], [3, 0, 1, 0, 3, 1, 2, 3, 3], [3, 1, 0], [0, 0, 0], [0, 0, 0, 0], [0, 0], [0, 3, 4, 8, 4, 2, 1, 1, 1, 0, 3, 5, 0, 1, 0, 4, 3, 0, 3, 0, 3, 6]]",0.00685463783007523,"[1, 5, 2, 2, 0, 4, 2, 22]",7,0.034+(((_sig_(0.842*(x[0]-11.10))))|_div_|(((_exp_((x[0]-35.01)|_div_|04.30)))+(30.36))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
6,"[[0], [0, 1, 0, 1, 0, 1, 3, 3, 1, 3, 1, 1, 0], [3, 2, 0, 0], [3, 2, 3], [0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0], [0, 3, 2, 3, 1, 3, 1, 9, 1, 6, 4, 6, 7, 6, 6, 3, 8, 5, 3, 7, 9, 4, 5, 6, 1, 1]]",0.007346191489138103,"[1, 7, 3, 3, 1, 4, 3, 25]",8,0.032+(((_sig_(0.313*(x[0]-19.16))))|_div_|(((_exp_((x[0]-46.76)|_div_|63.85)))*(((_sig_(0.379*(x[0]-45.61))))+(x[0])))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
7,"[[0], [0, 1, 0, 1, 2, 0, 3, 1, 3, 3, 1, 1, 0], [3, 0, 1, 0, 3, 1, 2, 3, 3], [3, 2, 2], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0], [0, 3, 6, 5, 6, 9, 1, 4, 1, 7, 4, 4, 2, 3, 0, 2, 1, 9, 3, 4, 5, 5]]",0.007544235115057714,"[1, 5, 2, 2, 0, 4, 2, 22]",7,0.036+(((_sig_(0.569*(x[0]-14.17))))|_div_|(((_exp_((x[0]-44.23)|_div_|02.19)))+(34.55))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
8,"[[0], [0, 1, 0, 1, 2, 0, 3, 1, 3, 3, 1, 1, 0], [3, 0, 1, 0, 3, 1, 2, 3, 3], [3, 2, 2], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0], [0, 3, 6, 8, 6, 9, 1, 4, 1, 3, 4, 3, 2, 3, 0, 2, 1, 1, 3, 4, 8, 4]]",0.007797538015384188,"[1, 5, 2, 2, 0, 4, 2, 22]",7,0.036+(((_sig_(0.869*(x[0]-14.13))))|_div_|(((_exp_((x[0]-43.23)|_div_|02.11)))+(34.84))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
9,"[[0], [0, 1, 0, 1, 3, 0, 3, 3, 1, 3, 1, 1, 0], [3, 0, 1, 0, 3, 1, 2, 3, 3], [3, 1, 1], [0, 0, 0], [0, 0, 0, 0], [0, 0], [0, 3, 8, 4, 6, 2, 1, 5, 1, 6, 5, 5, 0, 1, 0, 0, 4, 2, 3]]",0.007857627432261817,"[1, 5, 2, 2, 1, 3, 2, 18]",7,0.038+(((_sig_(0.462*(x[0]-15.16))))|_div_|(((_exp_((x[0]-55.01)|_div_|00.42)))+(x[0]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
10,"[[0], [0, 1, 0, 3, 1, 1, 3, 3, 1, 3, 1, 1, 0], [3, 0, 1, 0, 3, 1, 2, 3, 3], [3, 1, 1], [0, 0, 0], [0, 0, 0, 0], [0, 0], [0, 3, 8, 4, 8, 2, 1, 5, 1, 6, 5, 5, 0, 1, 0, 0, 4, 2, 3]]",0.007873717549431579,"[1, 5, 2, 2, 1, 3, 2, 18]",7,0.038+(((_sig_(0.482*(x[0]-15.16))))|_div_|((x[0])+((_exp_((x[0]-55.01)|_div_|00.42))))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
11,"[[0], [0, 1, 0, 1, 2, 3, 3, 3, 1, 3, 1, 1, 0], [3, 0, 2, 0, 3, 1, 2, 3, 3], [3, 1], [0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0], [0, 3, 7, 4, 6, 8, 1, 6, 1, 5, 4, 5, 7, 1, 0, 1, 4, 2, 3, 4, 8, 9]]",0.007875128586230212,"[1, 5, 2, 2, 0, 4, 2, 22]",7,0.037+(((_sig_(0.468*(x[0]-16.15))))|_div_|(((_exp_((x[0]-45.71)|_div_|01.42)))+(34.89))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
12,"[[0], [0, 1, 0, 1, 3, 2, 3, 3, 3, 3, 1, 1, 0], [3, 0, 1, 0, 3, 1, 2, 3, 3], [3, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 3, 8, 3, 7, 9, 1, 6, 1, 9, 3, 7, 2, 1, 0, 4, 4, 8, 3]]",0.007876327508484215,"[1, 5, 2, 2, 1, 3, 2, 18]",7,0.038+(((_sig_(0.379*(x[0]-16.19))))|_div_|(((_exp_((x[0]-37.21)|_div_|04.48)))+(x[0]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
