,genotype,fitness,mapping_values,tree_depth,phenotype,other_info
0,"[[0], [0, 1, 1, 0, 1, 1, 1, 3, 1, 3, 2], [3, 1, 0, 1, 1, 0], [3, 2, 0], [0, 0, 0], [0, 0, 0, 0], [0, 0, 0], [0, 3, 0, 1, 8, 7, 3, 5, 6, 9, 1, 7, 6, 1, 0, 7, 9, 1]]",0.004128312696936047,"[1, 3, 1, 2, 0, 3, 2, 18]",6,0.030+(((_sig_(0.187*(x[0]-35.69))))|_div_|((_exp_((x[0]-17.61)|_div_|07.91)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
1,"[[0], [0, 1, 1, 0, 1, 1, 1, 3, 1, 3, 2], [3, 3, 0, 1, 1, 0], [3, 2, 0], [0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0], [0, 3, 0, 1, 8, 4, 3, 5, 8, 7, 1, 7, 2, 2, 0, 7, 8, 4]]",0.005203587161484661,"[1, 3, 1, 2, 0, 3, 2, 18]",6,0.030+(((_sig_(0.184*(x[0]-35.87))))|_div_|((_exp_((x[0]-17.22)|_div_|07.84)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
2,"[[0], [0, 1, 1, 0, 1, 1, 1, 3, 1, 3, 2], [3, 0], [3, 2, 0, 1, 0], [0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0], [0, 3, 0, 1, 8, 1, 3, 4, 9, 4, 1, 7, 2, 7, 0, 7, 8, 7]]",0.005296633298432729,"[1, 3, 1, 2, 0, 3, 2, 18]",6,0.030+(((_sig_(0.181*(x[0]-34.94))))|_div_|((_exp_((x[0]-17.27)|_div_|07.87)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
3,"[[0], [0, 1, 1, 0, 1, 1, 1, 3, 1, 3, 2], [3, 0], [3, 1, 0], [0, 0, 0], [0, 0, 0, 0, 0], [0, 0], [0, 3, 0, 1, 8, 1, 3, 4, 6, 4, 1, 7, 2, 7, 0, 7, 8, 7]]",0.0055616551824647,"[1, 3, 1, 2, 0, 3, 2, 18]",6,0.030+(((_sig_(0.181*(x[0]-34.64))))|_div_|((_exp_((x[0]-17.27)|_div_|07.87)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
4,"[[0], [0, 1, 0, 0, 1, 2, 2], [3, 3, 0, 1, 1, 0], [3, 2], [0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0], [0, 3, 0, 1, 9, 9, 1, 5, 4, 7, 0, 9, 5, 5, 0, 5, 5, 9, 9, 2, 7, 9, 2, 5, 1, 2]]",0.0056847230260703725,"[1, 7, 3, 2, 0, 5, 2, 26]",8,0.030+(((_sig_(0.199*(x[0]-15.47))))|_div_|((((_exp_((x[0]-09.55)|_div_|05.59)))|_div_|(92.79))+(25.12))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
5,"[[0], [0, 1, 1, 1, 3, 1, 1, 3, 1, 3, 2], [3, 0], [3, 2, 0], [0, 0, 0], [0, 0, 0, 0], [0, 0, 0], [0, 3, 1, 1, 9, 8, 3, 5, 6, 0, 1, 7, 0, 1, 0, 7, 5, 2]]",0.006376424419029317,"[1, 3, 1, 2, 0, 3, 2, 18]",6,0.031+(((_sig_(0.198*(x[0]-35.60))))|_div_|((_exp_((x[0]-17.01)|_div_|07.52)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
6,"[[0], [0, 1, 0, 0, 1, 2, 2], [3, 3, 0], [3, 2], [0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0], [0, 3, 0, 1, 9, 9, 1, 5, 4, 7, 0, 7, 1, 5, 0, 5, 5, 9, 9, 2, 7, 0, 2, 5, 4, 2]]",0.006454727889943382,"[1, 7, 3, 2, 0, 5, 2, 26]",8,0.030+(((_sig_(0.199*(x[0]-15.47))))|_div_|((((_exp_((x[0]-07.15)|_div_|05.59)))|_div_|(92.70))+(25.42))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
7,"[[0], [0, 1, 0, 1, 1, 1], [3, 2, 0, 1, 1, 0], [3, 2, 0, 1, 0], [0, 0, 0], [0, 0, 0, 0, 0], [0, 0], [0, 3, 7, 1, 1, 1, 3, 5, 6, 7, 1, 7, 0, 4, 7, 7, 4, 9, 0, 5, 5, 1, 3, 5, 1, 7]]",0.006735832066185518,"[1, 6, 2, 4, 0, 5, 2, 26]",9,0.037+(((_sig_(0.111*(x[0]-35.67))))|_div_|(((_exp_((x[0]-17.04)|_div_|77.49)))*((_exp_((_exp_((x[0]-05.51)|_div_|35.17))))))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
8,"[[0], [0, 1, 0, 1, 3], [3, 2, 0, 1, 1, 0], [3, 2], [0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 2, 9, 3, 9, 1, 2, 1, 3, 8, 9, 2, 9, 6, 9, 9, 6, 1, 4, 0, 6, 4]]",0.006767505272339233,"[1, 5, 2, 2, 1, 3, 2, 18]",7,0.029+(((_sig_(0.391*(x[0]-21.38))))|_div_|(((_exp_((x[0]-92.96)|_div_|99.61)))*(x[0]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
9,"[[0], [0, 1, 1, 0, 1, 1, 1, 3, 1, 3, 2], [3, 1, 0, 1, 1, 0], [3, 2, 0], [0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0], [0, 3, 0, 1, 8, 1, 3, 5, 6, 7, 1, 7, 2, 2, 0, 7, 5, 4]]",0.007005035528085093,"[1, 3, 1, 2, 0, 3, 2, 18]",6,0.030+(((_sig_(0.181*(x[0]-35.67))))|_div_|((_exp_((x[0]-17.22)|_div_|07.54)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
